185.06
182.59
186.66
184.73
180.94
180.00
173.95
175.05
172.24
169.73
168.94
162.89
160.20
168.16
161.04
154.49
153.70
148.38
147.78
147.14
154.55
151.44
152.84
155.89
153.08
151.61
147.49
149.53
143.50
143.01
140.25
145.06
140.98
139.53
133.27
129.67
132.82
126.73
126.61
127.94
126.03
127.35
119.69
122.25
120.93
124.49
124.62
121.73
125.02
129.91
122.96
119.15
119.74
119.46
121.54
123.82
122.18
124.63
127.46
129.40
124.86
129.45
125.48
121.24
122.00
129.36
131.65
133.75
135.36
132.18
131.54
130.01
130.01
135.60
139.07
155.64
161.36
160.89
159.64
169.04
178.78
172.69
178.02
179.40
171.25
177.64
180.05
194.93
194.84
198.08
199.83
198.57
198.95
198.80
193.91
187.21
183.12
182.98
184.40
190.39
191.83
190.86
188.54
194.21
194.30
189.95
185.50
179.81
178.86
182.22
184.29
180.22
174.81
172.54
171.54
168.46
168.85
163.95
166.39
164.30
166.11
169.96
153.76
165.37
175.47
186.30
191.79
186.18
187.87
187.44
189.95
187.00
185.09
184.70
182.78
185.93
186.16
174.36
170.42
173.50
172.75
169.58
166.98
167.25
162.23
166.79
167.86
167.91
161.45
156.24
157.92
158.45
156.34
153.47
154.50
152.77
153.18
148.28
144.15
140.31
140.77
140.92
138.41
138.81
137.20
136.85
135.49
136.71
131.77
135.01
136.76
144.16
138.48
136.25
134.08
126.82
132.25
135.30
131.07
132.51
127.57
122.22
122.06
117.05
119.90
124.03
127.79
125.00
126.39
134.01
135.03
135.25
131.85
136.49
135.00
131.76
141.43
143.85
146.00
137.26
